,id,price,property_type,subproperty_type,region,province,locality,zip_code,latitude,longitude,construction_year,total_area_sqm,surface_land_sqm,nbr_frontages,nbr_bedrooms,equipped_kitchen,fl_furnished,fl_open_fire,fl_terrace,terrace_sqm,fl_garden,garden_sqm,fl_swimming_pool,fl_floodzone,state_building,primary_energy_consumption_sqm,epc,heating_Type,fl_double_glazing,cadastral_income
0,9915683,428000,0.0,HOUSE,Wallonia,Hainaut,Thuin,6540,50.3570851,4.2806513,,209.0,724.0,,3.0,,0,0,0,0.0,0,0,0,1,,,,,0,0
1,11304044,3700000,0.0,HOUSE,Brussels-Capital,Brussels,Brussels,1050,50.8130998,4.3677586,1924.0,842.0,2190.0,3.0,7.0,USA_HYPER_EQUIPPED,0,0,1,70.0,1,1,1,1,5.0,329.0,2.0,GAS,1,0
2,10646009,420000,0.0,HOUSE,Wallonia,Hainaut,Soignies,7850,50.6995465,4.0541307,,184.0,519.0,3.0,3.0,INSTALLED,0,0,1,24.0,1,300,0,1,,63.0,7.0,,0,0
3,11305329,240000,1.0,FLAT_STUDIO,Brussels-Capital,Brussels,Brussels,1000,50.8520143,4.3653412,1960.0,50.0,,2.0,1.0,HYPER_EQUIPPED,0,0,1,7.0,0,0,0,0,5.0,122.0,5.0,GAS,1,1110
4,11155772,365000,0.0,HOUSE,Flanders,East Flanders,Gent,9030,51.0760257,3.6980731,1965.0,169.0,249.0,,3.0,,0,0,0,0.0,0,0,0,0,2.0,632.0,2.0,CARBON,1,788
5,10646004,435000,0.0,HOUSE,Wallonia,Hainaut,Soignies,7850,50.6995465,4.0541307,,186.0,355.0,2.0,3.0,INSTALLED,0,0,1,24.0,1,200,0,1,,63.0,7.0,,0,0
6,11210991,1490000,0.0,VILLA,Flanders,Antwerp,Antwerp,2970,51.2360967,4.5396552,1974.0,410.0,2051.0,4.0,4.0,HYPER_EQUIPPED,0,0,0,0.0,1,1797,0,0,5.0,193.0,6.0,FUELOIL,0,5592
7,11255037,269000,0.0,HOUSE,Flanders,West Flanders,Roeselare,8800,50.9690264,3.1488316,1969.0,133.0,437.0,3.0,3.0,,0,0,0,0.0,1,300,0,0,3.0,762.0,2.0,,1,0
8,11284416,595000,0.0,VILLA,Wallonia,Liège,Huy,4500,50.5222586,5.2680306,1965.0,300.0,5026.0,4.0,6.0,SEMI_EQUIPPED,0,0,0,0.0,0,0,0,1,3.0,306.0,4.0,FUELOIL,0,0
9,11295371,410000,1.0,APARTMENT,Brussels-Capital,Brussels,Brussels,1000,50.8558275,4.3486442,2023.0,68.0,,4.0,1.0,USA_HYPER_EQUIPPED,0,0,1,5.0,0,0,0,1,5.0,45.0,7.0,GAS,1,0
10,11191239,590000,0.0,HOUSE,Wallonia,Luxembourg,Marche-en-Famenne,6940,50.3516368,5.4966231,1899.0,444.0,3677.0,4.0,7.0,,0,0,0,0.0,1,2600,0,0,,455.0,2.0,FUELOIL,0,2332
11,10646003,435000,0.0,HOUSE,Wallonia,Hainaut,Soignies,7850,50.6995465,4.0541307,,190.0,437.0,3.0,3.0,INSTALLED,0,0,1,24.0,1,250,0,1,,63.0,7.0,,0,0
12,11299982,850000,0.0,MANSION,Flanders,Antwerp,Antwerp,2000,51.2108944,4.3988048,1887.0,281.0,130.0,2.0,5.0,INSTALLED,0,0,1,14.0,1,33,0,0,5.0,383.0,4.0,GAS,1,1115
13,11133812,990000,0.0,VILLA,Wallonia,Walloon Brabant,Nivelles,1380,,,2015.0,270.0,950.0,4.0,4.0,HYPER_EQUIPPED,0,0,1,15.0,1,700,0,1,5.0,120.0,6.0,,1,3406
14,11303856,395000,1.0,APARTMENT,Flanders,West Flanders,Brugge,8000,51.209997,3.2343987,2013.0,115.0,,2.0,2.0,USA_HYPER_EQUIPPED,0,0,1,30.0,0,0,0,0,5.0,129.0,6.0,,1,975
15,11295373,420000,1.0,APARTMENT,Brussels-Capital,Brussels,Brussels,1000,50.8558275,4.3486442,2023.0,69.0,,4.0,1.0,USA_HYPER_EQUIPPED,0,0,1,24.0,0,0,0,1,5.0,45.0,7.0,GAS,1,0
16,11241745,289000,1.0,APARTMENT,Wallonia,Luxembourg,Bastogne,6600,49.9975384,5.7166257,2022.0,101.0,,2.0,3.0,,0,0,1,12.0,0,0,0,1,4.0,55.0,7.0,GAS,1,1
17,11304899,279000,0.0,HOUSE,Wallonia,Liège,Liège,4000,50.631859,5.5583515,1875.0,172.0,130.0,3.0,5.0,INSTALLED,0,0,1,35.0,0,0,0,0,4.0,264.0,4.0,GAS,1,604
18,11099699,599000,0.0,MIXED_USE_BUILDING,Wallonia,Hainaut,Charleroi,6000,50.4117449,4.4411187,1845.0,702.0,330.0,2.0,6.0,SEMI_EQUIPPED,0,0,0,0.0,0,0,0,0,4.0,239.0,5.0,GAS,0,5649
19,11306270,295000,1.0,APARTMENT,Flanders,East Flanders,Gent,9000,51.0274241,3.696983,2025.0,68.0,,4.0,1.0,USA_HYPER_EQUIPPED,0,0,1,10.0,0,0,0,0,5.0,,,,1,0
20,11310088,597000,1.0,TRIPLEX,Flanders,Antwerp,Antwerp,2000,51.2194171,4.409553,1875.0,185.0,,2.0,3.0,INSTALLED,0,0,0,0.0,1,30,0,0,4.0,298.0,5.0,GAS,1,1861
21,11295377,600000,1.0,APARTMENT,Brussels-Capital,Brussels,Brussels,1000,50.8558275,4.3486442,2023.0,117.0,,4.0,3.0,USA_HYPER_EQUIPPED,0,0,1,7.0,0,0,0,1,5.0,45.0,7.0,GAS,1,0
22,11304673,239000,1.0,APARTMENT,Wallonia,Walloon Brabant,Nivelles,1300,50.7232921,4.6200097,1967.0,70.0,,2.0,1.0,INSTALLED,0,0,1,10.0,0,0,0,0,6.0,154.0,6.0,GAS,1,1212
23,11302280,136393,1.0,APARTMENT,Flanders,Limburg,Hasselt,3500,50.9305047,5.3297261,2023.0,43.0,,2.0,1.0,INSTALLED,0,0,1,4.0,0,0,0,0,,,,,1,0
24,11245789,119900,1.0,APARTMENT,Wallonia,Hainaut,Charleroi,6000,50.4087492,4.438354,,75.0,,,2.0,NOT_INSTALLED,0,0,0,0.0,0,0,0,1,4.0,177.0,5.0,GAS,1,1155
25,11280534,174000,1.0,APARTMENT,Wallonia,Liège,Liège,4000,50.6549293,5.5683728,1950.0,102.0,,2.0,2.0,INSTALLED,0,0,1,8.0,0,0,0,0,4.0,394.0,3.0,FUELOIL,1,877
26,11298061,415000,0.0,HOUSE,Wallonia,Luxembourg,Bastogne,6600,50.005985,5.7170277,2024.0,180.0,180.0,2.0,4.0,,0,0,1,29.0,0,0,0,0,4.0,91.0,6.0,GAS,1,1
27,11261755,85000,1.0,APARTMENT,Wallonia,Hainaut,Charleroi,6000,50.4145211,4.4552515,,68.0,,2.0,2.0,SEMI_EQUIPPED,0,0,1,4.0,0,0,0,1,4.0,198.0,5.0,GAS,1,855
28,11297315,1050000,0.0,EXCEPTIONAL_PROPERTY,Flanders,Antwerp,Antwerp,2000,51.2060163,4.3915836,1898.0,240.0,107.0,2.0,4.0,USA_HYPER_EQUIPPED,0,0,1,,1,30,0,0,5.0,190.0,6.0,GAS,1,832
29,11306275,310000,1.0,APARTMENT,Flanders,East Flanders,Gent,9051,51.0274241,3.696983,2025.0,81.0,,4.0,2.0,USA_HYPER_EQUIPPED,0,0,1,10.0,0,0,0,0,5.0,,,,1,0
30,11303978,899000,0.0,VILLA,Wallonia,Walloon Brabant,Nivelles,1300,50.6978438,4.5698173,1990.0,300.0,2355.0,4.0,6.0,INSTALLED,0,0,1,50.0,1,1500,0,0,4.0,150.0,6.0,GAS,1,0
31,11302276,156784,1.0,APARTMENT,Flanders,Limburg,Hasselt,3500,50.9305047,5.3297261,2023.0,51.0,,2.0,1.0,INSTALLED,0,0,1,4.0,0,0,0,0,,,,,1,0
32,11306267,200526,1.0,APARTMENT,Wallonia,Namur,Namur,5000,,,,52.0,,,1.0,,0,0,1,6.0,0,0,0,1,5.0,,,,0,0
33,11285087,249000,0.0,HOUSE,Wallonia,Liège,Liège,4000,50.642168,5.5574656,1960.0,156.0,115.0,2.0,4.0,INSTALLED,0,0,1,70.0,0,0,0,1,5.0,281.0,4.0,GAS,1,842
34,11305136,395000,0.0,HOUSE,Wallonia,Luxembourg,Bastogne,6600,49.997801,5.7021242,1985.0,177.0,600.0,4.0,4.0,,0,0,0,0.0,0,0,0,0,,289.0,4.0,FUELOIL,1,1443
35,11262515,98000,1.0,APARTMENT,Wallonia,Hainaut,Charleroi,6000,50.4139572,4.4547865,,59.0,,,2.0,NOT_INSTALLED,0,0,0,0.0,0,0,0,1,2.0,186.0,5.0,GAS,1,941
36,11279559,699000,1.0,APARTMENT,Flanders,Antwerp,Antwerp,2000,51.2225363,4.4038457,1905.0,200.0,,3.0,3.0,INSTALLED,0,0,0,0.0,0,0,0,0,5.0,111.0,6.0,GAS,1,1854
37,11306281,310000,1.0,GROUND_FLOOR,Flanders,East Flanders,Gent,9051,51.0274241,3.696983,2025.0,90.0,,4.0,2.0,USA_HYPER_EQUIPPED,0,0,1,11.0,0,0,0,0,5.0,,,,1,0
38,10428210,345455,1.0,APARTMENT,Wallonia,Walloon Brabant,Nivelles,1300,50.7237045,4.6092538,2022.0,98.0,,,2.0,NOT_INSTALLED,0,0,1,15.0,0,0,0,1,5.0,85.0,7.0,GAS,1,0
39,11151242,195000,1.0,APARTMENT,Wallonia,Hainaut,Charleroi,6000,,,,113.0,,,2.0,INSTALLED,0,0,1,,0,0,0,1,6.0,131.0,6.0,FUELOIL,1,1447
40,11180931,219000,0.0,APARTMENT_BLOCK,Wallonia,Luxembourg,Bastogne,6600,50.0017202,5.7161862,1955.0,110.0,40.0,2.0,1.0,SEMI_EQUIPPED,0,0,0,0.0,0,0,0,0,4.0,262.0,4.0,ELECTRIC,1,1404
41,11099790,270000,1.0,APARTMENT,Flanders,West Flanders,Brugge,8000,51.2232578,3.2370722,2024.0,69.0,,3.0,1.0,INSTALLED,0,0,1,9.0,0,0,0,0,5.0,,,,1,0
42,11302310,156801,1.0,APARTMENT,Flanders,Limburg,Hasselt,3500,50.9305047,5.3297261,2023.0,51.0,,2.0,1.0,INSTALLED,0,0,1,4.0,0,0,0,0,,,,,1,0
43,11306240,202408,1.0,APARTMENT,Wallonia,Namur,Namur,5000,,,,48.0,,,1.0,,0,0,1,8.0,0,0,0,1,5.0,,,,0,0
44,11295336,265000,1.0,FLAT_STUDIO,Brussels-Capital,Brussels,Brussels,1000,50.8558275,4.3486442,2023.0,54.0,,4.0,0.0,USA_HYPER_EQUIPPED,0,0,0,0.0,0,0,0,1,5.0,45.0,7.0,GAS,1,0
45,11064164,189000,0.0,HOUSE,Wallonia,Hainaut,Charleroi,6000,50.4269235,4.4556679,1940.0,175.0,147.0,2.0,3.0,,0,0,1,41.0,1,97,0,1,4.0,415.0,3.0,GAS,1,713
46,11306264,355000,1.0,GROUND_FLOOR,Flanders,East Flanders,Gent,9051,51.0274241,3.696983,2025.0,101.0,,4.0,3.0,USA_HYPER_EQUIPPED,0,0,1,13.0,0,0,0,0,5.0,,,,1,0
47,9641560,118000,1.0,APARTMENT,Wallonia,Luxembourg,Bastogne,6600,49.9979578,5.7172358,2005.0,34.0,,3.0,1.0,,0,0,0,0.0,0,0,0,0,,229.0,5.0,FUELOIL,1,552
48,11290430,395000,0.0,HOUSE,Wallonia,Hainaut,Charleroi,6000,50.4640067,4.4839432,2010.0,170.0,0.0,4.0,5.0,,0,0,1,,1,3000,0,0,4.0,150.0,6.0,GAS,1,1404
49,11306242,202408,1.0,FLAT_STUDIO,Wallonia,Namur,Namur,5000,,,,48.0,,,0.0,,0,0,1,8.0,0,0,0,1,5.0,,,,0,0
50,11306256,365000,1.0,APARTMENT,Flanders,East Flanders,Gent,9051,51.0274241,3.696983,2025.0,101.0,,4.0,3.0,USA_HYPER_EQUIPPED,0,0,1,13.0,0,0,0,0,5.0,,,,1,0
51,11295343,290000,1.0,FLAT_STUDIO,Brussels-Capital,Brussels,Brussels,1000,50.8558275,4.3486442,2023.0,54.0,,4.0,0.0,USA_HYPER_EQUIPPED,0,0,0,0.0,0,0,0,1,5.0,45.0,7.0,GAS,1,0
52,11221564,59000,1.0,APARTMENT,Wallonia,Hainaut,Charleroi,6000,50.4122756,4.4352232,,82.0,,2.0,2.0,NOT_INSTALLED,0,0,0,0.0,0,0,0,0,2.0,108.0,6.0,GAS,1,907
53,11302342,159135,1.0,APARTMENT,Flanders,Limburg,Hasselt,3500,50.9305047,5.3297261,2023.0,45.0,,2.0,1.0,INSTALLED,0,0,1,9.0,0,0,0,0,,,,,1,0
54,11287612,250000,0.0,COUNTRY_COTTAGE,Wallonia,Luxembourg,Bastogne,6600,50.0167772,5.7288463,1850.0,240.0,2619.0,4.0,4.0,,0,0,0,0.0,0,0,0,0,,429.0,2.0,FUELOIL,1,555
55,11306244,202453,1.0,FLAT_STUDIO,Wallonia,Namur,Namur,5000,,,,48.0,,,0.0,,0,0,1,8.0,0,0,0,1,5.0,,,,0,0
56,11306278,385000,1.0,GROUND_FLOOR,Flanders,East Flanders,Gent,9051,51.0274241,3.696983,2025.0,104.0,,4.0,3.0,USA_HYPER_EQUIPPED,0,0,1,26.0,0,0,0,0,5.0,,,,1,0
57,11295363,330000,1.0,FLAT_STUDIO,Brussels-Capital,Brussels,Brussels,1000,50.8558275,4.3486442,2023.0,54.0,,4.0,0.0,USA_HYPER_EQUIPPED,0,0,1,17.0,0,0,0,1,5.0,45.0,7.0,GAS,1,0
58,11302335,163579,1.0,APARTMENT,Flanders,Limburg,Hasselt,3500,50.9305047,5.3297261,2023.0,51.0,,2.0,1.0,INSTALLED,0,0,1,10.0,0,0,0,0,,,,,1,0
60,11217078,212500,,OFFICES,Wallonia,Walloon Brabant,Nivelles,1300,,,,77.0,0.0,,,,0,0,0,0.0,0,0,0,1,5.0,,,,0,0
61,7309244,132400,,BUSINESS,Flanders,Antwerp,Antwerp,2000,,,,33.0,0.0,,,,0,0,0,0.0,0,0,0,1,,,,,0,0
62,10940526,1750000,0.0,CASTLE,Wallonia,Luxembourg,Bastogne,6600,49.8789747,5.6824696,1874.0,1560.0,28870.0,4.0,19.0,HYPER_EQUIPPED,1,0,1,20.0,1,28870,0,0,4.0,288.0,4.0,FUELOIL,1,0
63,11044170,173500,1.0,FLAT_STUDIO,Wallonia,Liège,Liège,4000,50.6182094,5.5783806,,51.0,,,0.0,INSTALLED,0,0,0,0.0,0,0,0,1,,50.0,7.0,GAS,1,0
64,11306216,202545,1.0,FLAT_STUDIO,Wallonia,Namur,Namur,5000,,,,49.0,,,0.0,,0,0,1,8.0,0,0,0,1,5.0,,,,0,0
65,11147989,99900,0.0,HOUSE,Wallonia,Hainaut,Charleroi,6000,,,1970.0,110.0,170.0,2.0,3.0,,0,0,1,8.0,1,150,0,0,3.0,482.0,2.0,,0,0
66,11099797,280000,1.0,APARTMENT,Flanders,West Flanders,Brugge,8000,51.2232578,3.2370722,2024.0,69.0,,3.0,1.0,INSTALLED,0,0,1,9.0,0,0,0,0,5.0,,,,1,0
67,11295367,340000,1.0,FLAT_STUDIO,Brussels-Capital,Brussels,Brussels,1000,50.8558275,4.3486442,2023.0,54.0,,4.0,0.0,USA_HYPER_EQUIPPED,0,0,1,4.0,0,0,0,1,5.0,45.0,7.0,GAS,1,0
68,11306282,400000,1.0,APARTMENT,Flanders,East Flanders,Gent,9051,51.0274241,3.696983,2025.0,111.0,,4.0,3.0,USA_HYPER_EQUIPPED,0,0,1,27.0,0,0,0,0,5.0,,,,1,0
69,11121691,105000,0.0,HOUSE,Wallonia,Hainaut,Charleroi,6000,50.4213512,4.448426,,115.0,0.0,2.0,2.0,NOT_INSTALLED,0,0,0,0.0,0,0,0,1,2.0,389.0,3.0,GAS,1,0
70,11302337,181488,1.0,APARTMENT,Flanders,Limburg,Hasselt,3500,50.9307846,5.3299163,2023.0,60.0,,2.0,1.0,INSTALLED,0,0,1,6.0,0,0,0,0,,,,,1,0
71,10859481,320000,0.0,HOUSE,Wallonia,Luxembourg,Bastogne,6600,50.0043995,5.7249338,1965.0,229.0,820.0,3.0,4.0,NOT_INSTALLED,0,0,1,,0,0,0,1,4.0,391.0,3.0,FUELOIL,1,1353
72,7353325,132800,,BUSINESS,Flanders,Antwerp,Antwerp,2000,,,,33.0,0.0,,,,0,0,0,0.0,0,0,0,1,,,,,0,0
73,11217079,225000,,OFFICES,Wallonia,Walloon Brabant,Nivelles,1300,,,,88.0,0.0,,,,0,0,0,0.0,0,0,0,1,5.0,,,,0,0
74,11157930,180000,1.0,FLAT_STUDIO,Wallonia,Liège,Liège,4000,50.6182094,5.5783806,,51.0,,,0.0,INSTALLED,0,0,0,0.0,0,0,0,1,,50.0,7.0,GAS,1,0
75,11306231,205227,1.0,APARTMENT,Wallonia,Namur,Namur,5000,,,,52.0,,,1.0,,0,0,1,6.0,0,0,0,1,5.0,,,,0,0
76,10474693,329900,0.0,APARTMENT_BLOCK,Wallonia,Hainaut,Charleroi,6000,,,1970.0,272.0,160.0,2.0,2.0,INSTALLED,0,0,0,0.0,0,0,0,0,6.0,194.0,5.0,GAS,1,2141
77,11099793,289000,1.0,APARTMENT,Flanders,West Flanders,Brugge,8000,51.2232456,3.2370482,2024.0,72.0,,3.0,1.0,INSTALLED,0,0,1,8.0,0,0,0,0,5.0,,,,1,0
78,11295366,385000,1.0,FLAT_STUDIO,Brussels-Capital,Brussels,Brussels,1000,50.8558275,4.3486442,2023.0,61.0,,4.0,0.0,USA_HYPER_EQUIPPED,0,0,1,7.0,0,0,0,1,5.0,45.0,7.0,GAS,1,0
79,11306289,405000,1.0,APARTMENT,Flanders,East Flanders,Gent,9051,51.0274241,3.696983,2025.0,111.0,,4.0,3.0,USA_HYPER_EQUIPPED,0,0,1,27.0,0,0,0,0,5.0,,,,1,0
80,11217077,235000,,OFFICES,Wallonia,Walloon Brabant,Nivelles,1300,,,,93.0,0.0,,,,0,0,0,0.0,0,0,0,1,5.0,,,,0,0
81,11157932,183000,1.0,FLAT_STUDIO,Wallonia,Liège,Liège,4000,50.6182094,5.5783806,,51.0,,,0.0,INSTALLED,0,0,0,0.0,0,0,0,1,,50.0,7.0,GAS,1,0
82,7353324,132800,,BUSINESS,Flanders,Antwerp,Antwerp,2000,,,,33.0,0.0,,,,0,0,0,0.0,0,0,0,1,,,,,0,0
83,11190020,377000,0.0,HOUSE,Wallonia,Luxembourg,Bastogne,6600,49.984871,5.7232941,,156.0,1002.0,3.0,3.0,SEMI_EQUIPPED,0,0,0,0.0,0,0,0,1,,107.0,6.0,GAS,1,0
84,11302326,184620,1.0,APARTMENT,Flanders,Limburg,Hasselt,3500,50.9307846,5.3299163,2023.0,60.0,,2.0,1.0,INSTALLED,0,0,1,6.0,0,0,0,0,,,,,1,0
85,11006658,360000,0.0,HOUSE,Wallonia,Hainaut,Charleroi,6000,50.4083022,4.4440087,,261.0,270.0,2.0,3.0,INSTALLED,1,0,0,0.0,1,150,0,1,4.0,370.0,3.0,GAS,1,0
86,11306280,233334,1.0,APARTMENT,Wallonia,Namur,Namur,5000,,,,61.0,,,1.0,,0,0,1,8.0,0,0,0,1,5.0,,,,0,0
87,11099800,299000,1.0,APARTMENT,Flanders,West Flanders,Brugge,8000,51.2232456,3.2370482,2024.0,72.0,,3.0,1.0,INSTALLED,0,0,1,8.0,0,0,0,0,5.0,,,,1,0
88,11295338,400000,1.0,APARTMENT,Brussels-Capital,Brussels,Brussels,1000,50.8558275,4.3486442,2023.0,88.0,,4.0,2.0,USA_HYPER_EQUIPPED,0,0,1,7.0,0,0,0,1,5.0,45.0,7.0,GAS,1,0
89,11217080,235000,,OFFICES,Wallonia,Walloon Brabant,Nivelles,1300,,,,89.0,0.0,,,,0,0,0,0.0,0,0,0,1,5.0,,,,0,0
90,10571785,750000,0.0,APARTMENT_BLOCK,Wallonia,Hainaut,Charleroi,6000,50.4076622,4.4378862,,480.0,0.0,,10.0,NOT_INSTALLED,0,0,0,0.0,0,0,0,1,,156.0,6.0,GAS,1,3242
91,11157931,189000,1.0,FLAT_STUDIO,Wallonia,Liège,Liège,4000,50.6182094,5.5783806,,51.0,,,0.0,INSTALLED,0,0,0,0.0,0,0,0,1,,50.0,7.0,GAS,1,0
92,11306254,236195,1.0,APARTMENT,Wallonia,Namur,Namur,5000,,,,63.0,,,1.0,,0,0,0,0.0,0,0,0,1,5.0,,,,0,0
93,7309245,132800,,BUSINESS,Flanders,Antwerp,Antwerp,2000,,,,33.0,0.0,,,,0,0,0,0.0,0,0,0,1,,,,,0,0
94,11302308,184785,1.0,APARTMENT,Flanders,Limburg,Hasselt,3500,50.9305047,5.3297261,2023.0,55.0,,2.0,1.0,INSTALLED,0,0,1,4.0,0,0,0,0,,,,,1,0
95,11099785,300000,1.0,GROUND_FLOOR,Flanders,West Flanders,Brugge,8000,51.2232456,3.2370482,2024.0,89.0,,3.0,2.0,INSTALLED,0,0,1,11.0,0,0,0,0,5.0,,,,1,0
96,11217082,285000,1.0,APARTMENT,Wallonia,Walloon Brabant,Nivelles,1300,,,,77.0,,,2.0,,0,0,1,10.0,0,0,0,1,5.0,,,,0,0
97,11306258,236195,1.0,APARTMENT,Wallonia,Namur,Namur,5000,,,,64.0,,,1.0,,0,0,1,7.0,0,0,0,1,5.0,,,,0,0
98,11295365,410000,1.0,APARTMENT,Brussels-Capital,Brussels,Brussels,1000,50.8558275,4.3486442,2023.0,68.0,,4.0,1.0,USA_HYPER_EQUIPPED,0,0,1,5.0,0,0,0,1,5.0,45.0,7.0,GAS,1,0
99,11182307,395000,0.0,APARTMENT_BLOCK,Wallonia,Hainaut,Charleroi,6000,50.4128808,4.4448481,1938.0,400.0,50.0,2.0,4.0,,0,0,0,0.0,0,0,0,1,6.0,,6.0,GAS,0,0
100,11044172,210000,1.0,APARTMENT,Wallonia,Liège,Liège,4000,50.6182094,5.5783806,,60.0,,,1.0,INSTALLED,0,0,1,6.0,0,0,0,1,,50.0,7.0,GAS,1,0
101,11302341,185045,1.0,APARTMENT,Flanders,Limburg,Hasselt,3500,50.9305047,5.3297261,2023.0,56.0,,2.0,1.0,INSTALLED,0,0,1,4.0,0,0,0,0,,,,,1,0
102,7309243,136800,,BUSINESS,Flanders,Antwerp,Antwerp,2000,,,,34.0,0.0,,,,0,0,0,0.0,0,0,0,1,,,,,0,0
103,11099805,310000,1.0,APARTMENT,Flanders,West Flanders,Brugge,8000,51.2232456,3.2370482,2024.0,72.0,,3.0,1.0,INSTALLED,0,0,1,8.0,0,0,0,0,5.0,,,,1,0
104,11296944,50000,0.0,HOUSE,Wallonia,Hainaut,Charleroi,6000,50.4254236,4.4566744,,126.0,120.0,3.0,3.0,NOT_INSTALLED,0,0,0,0.0,0,0,0,1,,684.0,1.0,GAS,1,431
105,11217084,310000,1.0,APARTMENT,Wallonia,Walloon Brabant,Nivelles,1300,,,,89.0,,,2.0,,0,0,1,9.0,0,0,0,1,5.0,,,,0,0
106,11295361,420000,1.0,APARTMENT,Brussels-Capital,Brussels,Brussels,1000,50.8558275,4.3486442,2023.0,69.0,,4.0,1.0,USA_HYPER_EQUIPPED,0,0,1,24.0,0,0,0,1,5.0,45.0,7.0,GAS,1,0
107,11306251,236195,1.0,APARTMENT,Wallonia,Namur,Namur,5000,,,,64.0,,,1.0,,0,0,1,7.0,0,0,0,1,5.0,,,,0,0
108,11306063,419000,1.0,APARTMENT,Flanders,East Flanders,Gent,9000,51.0652335,3.690419,2024.0,140.0,,2.0,3.0,HYPER_EQUIPPED,0,0,1,15.0,0,0,0,0,5.0,,,GAS,1,1
109,11263885,235000,1.0,APARTMENT,Wallonia,Luxembourg,Bastogne,6600,50.0062282,5.7180337,2024.0,73.0,,3.0,1.0,,0,0,1,5.0,0,0,0,0,5.0,,7.0,GAS,0,0
110,11217083,310000,1.0,APARTMENT,Wallonia,Walloon Brabant,Nivelles,1300,,,,90.0,,,2.0,,0,0,1,9.0,0,0,0,1,5.0,,,,0,0
111,11099783,320000,1.0,GROUND_FLOOR,Flanders,West Flanders,Brugge,8000,51.2232578,3.2370722,2024.0,84.0,,3.0,2.0,INSTALLED,0,0,1,23.0,0,0,0,0,5.0,,,,1,0
112,11044177,215000,1.0,APARTMENT,Wallonia,Liège,Liège,4000,50.6182094,5.5783806,,60.0,,,1.0,INSTALLED,0,0,1,6.0,0,0,0,1,,50.0,7.0,GAS,1,0
113,11302279,185696,1.0,APARTMENT,Flanders,Limburg,Hasselt,3500,50.9305047,5.3297261,2023.0,56.0,,2.0,1.0,INSTALLED,0,0,1,4.0,0,0,0,0,,,,,1,0
114,7353322,142800,,BUSINESS,Flanders,Antwerp,Antwerp,2000,,,,35.0,0.0,,,,0,0,0,0.0,0,0,0,1,,,,,0,0
115,11027005,280000,0.0,APARTMENT_BLOCK,Wallonia,Hainaut,Charleroi,6000,50.4212501,4.4593104,1910.0,183.0,0.0,2.0,4.0,,0,0,0,0.0,1,100,0,1,3.0,362.0,3.0,FUELOIL,1,0
116,11306062,419000,1.0,APARTMENT,Flanders,East Flanders,Gent,9000,51.0652335,3.690419,2024.0,140.0,,2.0,3.0,HYPER_EQUIPPED,0,0,1,14.0,0,0,0,0,5.0,,,GAS,1,0
117,11306255,236195,1.0,APARTMENT,Wallonia,Namur,Namur,5000,,,,64.0,,,1.0,,0,0,1,7.0,0,0,0,1,5.0,,,,0,0
118,11295344,460000,1.0,APARTMENT,Brussels-Capital,Brussels,Brussels,1000,50.8558275,4.3486442,2023.0,89.0,,4.0,2.0,USA_HYPER_EQUIPPED,0,0,1,7.0,0,0,0,1,5.0,45.0,7.0,GAS,1,0
119,11263886,235000,1.0,APARTMENT,Wallonia,Luxembourg,Bastogne,6600,50.0062282,5.7180337,2024.0,73.0,,3.0,1.0,,0,0,1,5.0,0,0,0,0,5.0,,7.0,GAS,0,0
121,11217081,325000,1.0,APARTMENT,Wallonia,Walloon Brabant,Nivelles,1300,,,,93.0,,,2.0,,0,0,1,9.0,0,0,0,1,5.0,,,,0,0
122,11099782,360000,1.0,GROUND_FLOOR,Flanders,West Flanders,Brugge,8000,51.2232578,3.2370722,2024.0,97.0,,3.0,2.0,INSTALLED,0,0,1,20.0,0,0,0,0,5.0,,,,1,0
123,11302307,190135,1.0,APARTMENT,Flanders,Limburg,Hasselt,3500,50.9307846,5.3299163,2023.0,52.0,,2.0,1.0,INSTALLED,0,0,1,6.0,0,0,0,0,,,,,1,0
124,11306261,236195,1.0,APARTMENT,Wallonia,Namur,Namur,5000,,,,64.0,,,1.0,,0,0,1,7.0,0,0,0,1,5.0,,,,0,0
125,11237999,108000,1.0,APARTMENT,Wallonia,Hainaut,Charleroi,6000,50.4081251,4.4380476,,102.0,,2.0,3.0,,0,0,1,2.0,0,0,0,0,2.0,194.0,5.0,GAS,0,0
126,11044173,217500,1.0,APARTMENT,Wallonia,Liège,Liège,4000,50.6182094,5.5783806,,62.0,,,1.0,INSTALLED,0,0,1,6.0,0,0,0,1,,50.0,7.0,GAS,1,0
127,7353327,144800,,BUSINESS,Flanders,Antwerp,Antwerp,2000,,,,36.0,0.0,,,,0,0,0,0.0,0,0,0,1,,,,,0,0
128,11295341,470000,1.0,APARTMENT,Brussels-Capital,Brussels,Brussels,1000,50.8558275,4.3486442,2023.0,104.0,,4.0,2.0,USA_HYPER_EQUIPPED,0,0,1,8.0,0,0,0,1,5.0,45.0,7.0,GAS,1,0
129,11263887,240000,1.0,APARTMENT,Wallonia,Luxembourg,Bastogne,6600,50.0062282,5.7180337,2024.0,79.0,,3.0,1.0,,0,0,1,15.0,0,0,0,0,5.0,,7.0,GAS,0,0
